Insurance,PACIRA PHARMACEUTICALS  INC. - A&R STRATEGIC LICENSING  DISTRIBUTION AND MARKETING AGREEMENT .PDF,"During the Lease Term  PPI shall: <omitted> maintain property damage and liability insurance and insurance against  loss or damage to the Transferred Equipment as part of PPI‚Äôs general liability insurance. (Page 23)

Each Party shall maintain  at its own cost  comprehensive product liability insurance  general commercial liability insurance and business interruption insurance at a level which is reasonable and customary taking into account the nature of the Product but which shall  have combined limits of not less than $[**] per occurrence. (Page 48)

Such insurance shall be with a reputable insurance company and where  reasonably possible (taking into account the availability of such insurance) shall be maintained for not less than [**] ([**]) years following  the expiry or termination of this Agreement. (Page 48)

Each Party will provide to the other Party evidence of its insurance and thirty (30) days  prior written notice of any cancellation of its coverage or reduction in coverage from the requirements stated herein. (Page 48)",
Insurance,Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement .PDF,In those states where Broker Dealer has not obtained an insurance license  Broker Dealer represents and   warrants that: it has entered into an insurance networking agreement with the undersigned duly licensed   insurance affiliate(s) to act on its behalf in the capacity of a licensed insurance agent or agency   (‚ÄúAffiliated Agency‚Äù). (Page 4),
Insurance,Reinsurance Group of America  Incorporated - A&R REMARKETING  AGREEMENT.PDF,"The Company and each of its subsidiaries maintains insurance covering their properties  personnel and business. (Page 13)

Such insurance insures  against such losses and risks as are adequate in accordance with the Company‚Äôs perception of customary industry practice to protect the  Company and its subsidiaries and their businesses. (Page 13)

All such  insurance is outstanding and duly in force on the date hereof and will be outstanding and duly in force on the Commencement Date and the  Remarketing Settlement Date. (Page 13)",
Insurance,SightLife Surgical  Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF,"Each party shall maintain insurance  including comprehensive or commercial general liability and products liability insurance (contractual liability included)  with respect to its activities under this Agreement in such amounts and with such limits as reasonable and customary in the industry  but with limits not less than the following: (a) each occurrence  one million  dollars ($1 000 000); (b) products/completed operations aggregate  five million dollars ($5 000 000); (c) personal and advertising injury  one million dollars ($1 000 000); and (d) general aggregate (commercial form only)  five million dollars ($5 000 000). (Page 4)

Each Party shall maintain such insurance for so long as it continues its activities under this Agreement  and thereafter for so long as it customarily maintains insurance for itself covering similar activities. (Page 4)",
Insurance,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT.PDF,Sabco shall provide at its expense and maintain throughout           --------- the term of this Agreement and any option period spectator liability insurance  in an amount not less than $1 million single limit coverage with respect to any  liability relating to the activities of Sabco in the performance of this  Agreement.  Sabco shall  within 90 days of the execution of this Agreement   supply Prolong with a copy of such policy of insurance or a certificate thereof  and such policies shall be cancelable only upon 10 days written notice to  Prolong. (Page 3),
Insurance,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT.PDF,"c. Sponsor must obtain  and continuously maintain  at its own expense  the following insurance policies:     1. Workers‚Äô Compensation in compliance with California‚Äôs laws  including Employers‚Äô Liability with minimum limits of:   $ *** Each AccidentÕæ $ *** Disease - Each EmployeeÕæ $ *** Disease - Policy Limit. 

  2. An Insurance Services Office occurrence based Commercial General Liability Insurance Policy  including contractual liability and products/completed operations liability coverage with minimum limits of: 

$ *** Each OccurrenceÕæ $ *** General AggregateÕæ $ *** Products/Completed Operations Aggregate. (Page 5)

All insurance policies must be issued by an admitted insurance carrier with an A.M. Best rating of A-8 or better. SDBF  Padres LP  the City of San Diego and each of their subsidiary or affiliated companies and its and their directors  officers and employees must be named  as Additional Insureds under the Commercial General Liability  Automobile Liability  and Umbrella Liability Policies. (Page 5)

All of these policies must contain Cross Liability Endorsements  or their equivalent. (Page 5)

Further  coverage for the Additional Insureds shall apply on a primary basis irrespective of any other insurance  whether collectible or not. (Page 5)

All policies shall be endorsed to provide a Waiver of Subrogation in favor of SDBF. (Page 5)

Sponsor shall provide SDBF with certificates of insurance evidencing compliance with all insurance provisions noted above prior to the commencement of the sponsorship and annually prior to the expiration of each required insurance policy. (Page 5)",
Insurance,VNUE INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT.PDF,Without limiting or qualifying the Sponsor‚Äôs liabilities  obligations  or indemnities  before the Event  the Sponsor will obtain  at its sole cost and expense  a comprehensive general liability insurance policy from a company acceptable to ANTHEMIC and authorized to do business in the state of Illinois with limits of no less than $1 000 000.00 per occurrence and $2 000 000.00 as an annual aggregate. The insurance mentioned in the preceding sentence will name ANTHEMIC as additional insured. The Sponsor will also maintain any statutorily required workers compensation insurance. (Page 6),
Insurance,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT.PDF,"At a minimum  Reseller will subscribe for and maintain  during the Term and for a period of two (2) years thereafter            commercial general liability insurance and errors and omission           insurance in minimum amounts of Two Million Dollars (US$2 000 000) per           occurrence. (Page 7)

Reseller will ensure that any persons or entities           engaged by or employed by it will carry and maintain such insurance           coverage. (Page 7)

Each policy will include a provision requiring notice to the           other party at least thirty (30) days prior to any cancellation            non-renewal  or material modification of the policy and will require           that each policy will name TouchStar as an additional insured. (Page 7)",
Insurance,BELLRINGBRANDS INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT.PDF,"Supplier shall maintain insurance with an insurance company with an equivalent of an A.M. Best rating of ‚ÄúA‚Äù or better  of the following kinds and in the following amounts during the term of this Agreement: 7.5 7.5.1 Comprehensive General Liability (CGL) Insurance with limits of not less than [***] each occurrence and [***] in the aggregate  including Contractual  Completed-Operations and <omitted> Product-Liability Coverage‚Äôs with limits of not less than [***] for each occurrence  covering both bodily injury and property damage liability. 7.5.2 Umbrella/Excess Liability with limits of not less than [***]. 7.5.3 Workers' Compensation Coverage plus Occupational Disease Insurance if Occupational Disease coverage is required by the laws of the state where the Facility is located or work is to be performed. Employers Liability $500 000 each accident 7.5.4 Auto Liability $1 000 000 combined single limit. (Pages 7-8)

Supplier shall have Buyer named as an additional insured on its insurance policies in subparts 7.5.1 and 7.5.2 above. (Page 8)

Supplier shall furnish Buyer with a certificate from its insurer verifying that it has the above insurance in effect during the duration of this Agreement and that insurer acknowledges (a) the contractual liability assumed by Supplier in this Agreement and (b) that Buyer is an additional insured on such policies and (c) Supplier‚Äôs CGL policy is primary and Buyer‚Äôs CGL policy is non-contributory and (d) a waiver of subrogation shall be provided in favor of Buyer on the CGL  Workers‚Äô Compensation and Auto policies. (Page 8)

Said certificate of insurance shall require Supplier‚Äôs insurance carrier to give Buyer no less than ten (10) days written notice of any cancellation or change in coverage. (Page 8)

Failure to secure such insurance as of the date of execution of this Agreement shall constitute a breach of this Agreement. (Page 8)

Supplier shall provide to PNC a certificate evidencing such insurance within thirty (30) days of a request for same from PNC. (Page 8)",
Insurance,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT.PDF,"Each of Supplier and CUTANEA shall maintain and keep in force at its sole cost and expense throughout the Term of this Agreement and for three years following the effective date of expiration or termination hereof (if such policies are on a claims made basis)  Commercial General Liability Insurance from carriers having an A. M. Best rating of A  including Product Recall  Bodily Injury and Property Damage Insurance  with a combined single limit of not less than $[***] per occurrence and $[***] in the aggregate annually (this limit can be secured via a combination of primary and excess/umbrella policies). I (Page 17)

In addition  each of the Parties shall maintain and keep in force at its sole cost and expense throughout the Term of this Agreement and for three years following the effective date of expiration or termination hereof (if such policies are on a claims made basis)  Product Liability Insurance from carriers having an A.M. Best rating of A with a combined single limit of not less than $[***] per occurrence and in the aggregate annually. (Page 17)

Each party agrees to provide the other party with a Certificate of Insurance evidencing such coverage  naming the other party as an additional insured. (Page 17)

Each party agrees to give the other party written notice  promptly  of any material change in or cancellation of coverages or limits. (Page 17)

In addition  if and for so long as Supplier utilizes any subcontractor(s) or agents to provide services hereunder  Supplier will use its commercially reasonable efforts to cause each such subcontractor to hold  at least  the minimum insurance coverages listed above. (Page 17)",
Insurance,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION.PDF,If requested  [***] shall arrange for any insurance desired by [***] on shipments of Product  in amounts that [***] shall determine  and naming [***]. (Page 3),
Insurance,INTERSECTENT INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF,During the term of this Agreement and for a period [*] after any expiration or termination of this Agreement  each of INTERSECT and HOVIONE shall maintain in full force and effect a comprehensive general liability insurance policy  including Products Liability coverage  with minimum limits of [*] for bodily injury including death. (Page 6),
Insurance,VAXCYTE INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.PDF,"Each Party shall procure and maintain insurance  including clinical trials and product liability insurance  adequate to cover its obligations hereunder and consistent with normal business practices of prudent companies similarly situated at all times during which any Product or Vaccine Compositions is being clinically tested in human subjects or commercially distributed or sold by such Party. (Page 24)

Each Party shall provide the other with written evidence of such insurance upon reques (Page 24)

. Each Party shall provide the other with written notice at least [***] days prior to the cancellation  non renewal or material change in such insurance. (Page 24)",
Insurance,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.PDF,For the duration of this Agreement and for a period of [***] following its termination  each Party agrees to obtain and maintain  during the Term  commercial general liability insurance  including product liability insurance  with reputable and financially secure insurance carriers (or pursuant to a program of self-insurance reasonably satisfactory to the other Party) to cover its indemnification obligations under Section 7.1 or Section 7.2  as applicable  in each case with limits of not less than [***] per occurrence and in the aggregate. Insurance shall be procured with carriers having an A.M. Best Rating of A-VII or better. (Page 28),
Liquidated Damages,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.pdf,In case of violation of this article  the Party shall pay to the other Party an equivalent of eighteen (18) months gross salary of the respective employee. (Page 28),
Liquidated Damages,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement.pdf,If any such action occurs and results in an employee accepting employment with the other Party  the Party with whom the employee accepts employment agrees to pay to the other Party as liquidated damages  an amount equal to two times that particular individual's annual salary and bonus. (Page 7),
Liquidated Damages,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf,COMPANY will pay JHU a fee equal one percent (1%) of the Aggregate Consideration received by the COMPANY  or the total amount received by stockholders of COMPANY  upon the occurrence of a Liquidity Event. (Page 13),
Liquidated Damages,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.pdf,Solely in the event that Dova has terminated this Agreement pursuant to Section 12.3.1 and notwithstanding anything else herein  in consideration of the promotion services performed by Valeant during the Term  with respect to the Tail Period  Dova shall make payments to Valeant in an amount equal to [***] of the amounts that would have been payable by Dova to Valeant with respect to such Tail Period pursuant to Section 6.1 had the Agreement not been so terminated. (Page 34),
Liquidated Damages,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement.pdf,In addition  CHT may terminate this Agreement and the rights granted hereunder  in whole or in part  and without prejudice to enforcement of any other legal right or remedy (including any express termination right set forth elsewhere in this Agreement)  at any time without cause  by providing at least thirty (30) Business Days prior written notice to Ehave  but subject to payment of a termination fee equal to an amount set out in Schedule 6. (Page 15),
Liquidated Damages,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement.pdf,"Unless otherwise approved by Party A  in the event of parcel transfer due to Party B‚Äôs vehicle delay  Party B shall pay liquidated damages to Party A at the standard rate of RMB500 per trip on the first working day  RMB1 000 per trip on the second working day and RMB2 000 per trip on the third working day (based on the time records on the parcel transfer documents) and such liquidated damages will be deducted from the current month‚Äôs freight. (Page 2)

Party B shall pay one-month freight as liquidated damages in case of termination of the Agreement without consent. (Page 3)",
Liquidated Damages,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement.pdf,FOR THE AVOIDANCE OF DOUBT  THE PARTIES HEREBY ACKNOWLEDGE AND AGREE THAT NOTHING IN THIS SECTION 8.2  [No Consequential Damages] IS INTENDED TO LIMIT ANY RIGHT OF ACSI TO RECEIVE LIQUIDATED DAMAGES AS SET FORTH IN SECTION 10.5.2  [Effect of Termination]. (Page 9),
Liquidated Damages,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement.pdf,if the agreement is terminated during the Initial Term by PaperExchange pursuant to Section 8.2  [Termination for Cause]  VerticalNet shall pay to PaperExchange  as liquidated damages  an amount equal to the product determined by multiplying (1) a fraction  the numerator of which shall be the number of days between the effective date of termination and the scheduled expiration date of the Initial Term  and the denominator of which shall be the number of days <omitted> between the Effective Date and the scheduled expiration date of the Initial Term  by (2) ***** (Page 7),
Liquidated Damages,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2.pdf,The  Exit  Fee  shall  be  paid  by  Affiliate  immediately prior to the assignment  or  Transfer of Merchants and/or its net revenue.  The amount of the Exit Fee during and following the termination of this Agreement shall be defined as  the  following:  (1)  the aggregate sum  per transferring merchant  equal to eighteen  (18) months net recurring revenue normally paid to Affiliate under the compensation  terms  of  this  Agreement  to  a  maximum  of  $250 000. (Page 3),
Liquidated Damages,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,In the event that SFJ terminates this Agreement pursuant to this Section 14.2.1 then in exchange for purchasing the Trial Data Package including the Research Results included therein as set forth in Section 11.1.1.4  PB will pay SFJ  within [***] of the date of termination  an amount equal to three hundred percent (300%) of Development Costs paid or incurred by SFJ prior to such termination. (Page 78),
Liquidated Damages,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement.pdf,In the event of any breach of Sections 9.1 through 9.3  including without limitation  any actions by stockholders of Qualigen that result in a Sale Transaction without complying with Sections 9.1 through 9.3 above  or otherwise hinder the intent and purpose of the provisions of Sections 9.1 through 9.3 above  in addition to any other remedies available to Sekisui under the terms of this Agreement  including the right to specific performance and other equitable remedies  Sekisui shall be entitled to liquidated damages in the amount of three times any and all Financing Payments made to date. (Page 14),
Liquidated Damages,WatchitMediaInc_20061201_8-K_EX-10.1_4148672_EX-10.1_Content License Agreement.pdf,In the event that Oceanic Time Warner Cable removes the above content and or terminates this agreement prior to December 31  2006  Oceanic Time Warner Cable agrees to pay a cancellation fee of Five Thousand Dollars ($5 000) per month multiplied by the number of months remain on the agreement. (Page 1),
Liquidated Damages,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1.pdf,In the event of termination of this Agreement and without limitation of Fox Äôs rights and remedies all of which are expressly reserved  the following payment penalties shall apply: (i) if termination occurs in the first year of the Term  Licensee shall forfeit any Guarantee paid  and shall immediately pay any remaining Guarantee  up to the amount of ***** dollars (US$*****)  and any Guarantee payments made in excess of ***** dollars ($*****) shall be refunded by Fox to Licensee; and (ii) if termination occurs in the second year of the Term  Licensee shall forfeit any Guarantee paid  and shall immediately pay any remaining portion of the Guarantee then unpaid  up to the amount of ***** dollars (US$*****). An (Page 24),
Liquidated Damages,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.pdf,"If this Agreement is terminated due to your default  you must  upon written demand  pay us a lump-sum payment in an amount calculated as follows: (a) the average of your Royalty fees and Advertising Contributions due for the last 60 months before our delivery of notice of default (or  if lesser  the months you had been operating before our delivery of notice of default)  (b) multiplied by the lesser of 60 or the number of months remaining in the term of this Agreement. (Page 35)

The payments called for in Section 16.4 [Liquidated Damages] above constitute liquidated damages for causing the premature termination of this Agreement and not a penalty. (Page 35)

Nevertheless  the parties agree that the lump-sum payment provided under Section 16.4 [Liquidated Damages] above is reasonable in light of the damages for premature termination that may reasonably be expected to occur in such event. (Page 35)

The amounts contemplated under Section 16.4 [Liquidated Damages] above is not a penalty and is intended by the parties only as a compensatory remedy for past breaches and not as a preventative remedy to deter future breaches. (Page 35)",
Liquidated Damages,MEDALISTDIVERSIFIEDREIT INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT.PDF,In the event of a ‚ÄòChange of Control‚Äô of Company  then if CONSULTANT Äôs services are terminated without cause at any time within a twelve (12) month period following such Change of Control  CONSULTANT shall receive a termination fee equal to twelve (12) months compensation hereunder at the then current monthly rate  including any stock compensation. (Page 5),
Liquidated Damages,CORALGOLDRESOURCES LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT.PDF,"This Agreement can be terminated at any time prior to the expiry of the Term  as follows: <omitted>

(b) by the Company electing to give the Consultant 3 months prior notice of such termination along with a termination payment equal to the annual Consulting Fee; 

(c) by the Consultant electing to give the Company notice  in the event that there occurs a Change of Control (as defined below) within six (6) months of the effective date of such Change of Control  and if the Consultant so elects to terminate this Agreement  then the Consultant will be immediately entitled to a termination payment equal to CDN$750 000; (Page 2)",
Liquidated Damages,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.PDF,"You pay us a nonrefundable Initial Franchise Fee of ________________ _______________________ Dollars ($________) which is payable in full on the date of this Agreement. (Page 2)

You specifically acknowledge that our designated representative may take over  control  and operate the Franchised Restaurant  and that you will pay us a service fee of not less than TWO HUNDRED Dollars ($200) per day plus all travel expenses  room and board and other expenses reasonably incurred by such representative so long as it shall be required by the representative to enforce compliance herewith. (Page 17)",
Liquidated Damages,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT.PDF,In the event the Closing fails to occur  then  only upon entry of a final and non-appealable order of the Bankruptcy Court determining that such failure was the result of Purchaser‚Äôs sole  material  non-excusable breach of this Agreement  then Merchant shall be entitled to retain the Deposit as liquidated damages as Merchant‚Äôs sole remedy for such breach. (Page 35),
Liquidated Damages,BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05_11_2020-EX-99.(K)(1)-SERVICE AGREEMENT.PDF,In addition to the payments required in this section  if this Agreement is terminated by Client for any reason other than pursuant to Section 2 or Section 11(a) above or by Agent pursuant to Section 11(b) above  then Client shall pay a termination fee  due and payable to Agent on or before the effective date of such termination  calculated as follows: (i) if the termination occurs prior to the first anniversary of the commencement date of the current term (the ‚ÄúCommencement Date‚Äù)  then the termination fee shall equal twelve (12) times the average monthly invoice charged to Client by Agent hereunder  (ii) if the termination occurs on or after the first anniversary of the Commencement Date but prior to the second anniversary of the Commencement Date  then the termination fee shall equal nine (9) times the average monthly invoice charged to Client by Agent hereunder  and (iii) if the termination occurs on or after the second anniversary of the Commencement Date  then the termination fee shall equal six (6) times the average monthly invoice charged to Client by Agent hereunder. (Page 6),
Liquidated Damages,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT.PDF,Notwithstanding the foregoing  upon any delay by Service Recipient in its payment of any Service Fee to Service Provider  for each day of delay in such payment  Service Recipient must pay Service Provider liquidated damages at 0.5 percent (0.5%) of the Service Fee that are due and unpaid. (Page 5),
Liquidated Damages,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,However  if  after the Initial Term  BNL terminates this Agreement during an  Extended Term by giving less than six (6) months notice  in addition to any other sums due VIP under this Agreement  BNL shall pay to VIP a cancellation fee equal to the greater of (i) the Minimum Fee multiplied by the remaining number of months in the then current term  (ii) the average of the monthly billings for the six (6) month period immediately preceding the date upon which the notice of termination is received by VIP from BNL multiplied by the remaining number of months in the then current term or (iii) thirty thousand dollars ($30  000). (Page 12),
Liquidated Damages,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Either party hereto may terminate this Agreement after the Initial Period upon at least six (6) months‚Äô prior written notice to the other party thereof. The Company may terminate this Agreement in accordance with the immediately preceding sentence but with less than six (6) months‚Äô prior written notice to Contractor; provided  that in such event  the Company shall pay Contractor an amount equal to the Termination Fee. <omitted> ‚ÄúTermination Fee‚Äù shall mean an amount equal to the average Service Fees per day over the 180 day period immediately preceding the date written notice of termination is provided pursuant to Section 8.01(d) and (e) multiplied by number of days by which the Notice Period will be less than 180. (Page 9),
Liquidated Damages,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,If the BSP terminates under clause 14.3 (Termination by BSP for Convenience) the BSP will pay Datec the Termination Fee calculated in accordance with Attachment C (Pricing). (Page 34),
Liquidated Damages,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,"Any delay from the Due Date of a certain                Product in a certain Quarter  not due to a specific written                request by NICE or otherwise deriving from a breach of NICE'                undertakings hereunder and only to the extent deriving from such                breach by NICE  or caused by an event of Force Majeure  and                subject to the terms hereof  shall be considered a material                breach of Contractor's obligations under this Agreement and shall                entitle NICE to the following liquidated damages in addition to                any remedy available to NICE under this Agreement or by law: 

               5.3.1. One percent (1%) of the Product Price for a delay of 3 to                     5 Days. 

               5.3.2. Three percent (3%) of the Product Price for a delay of up                     to 10 Days. 

               5.3.3. Five percent (5%) of the Product Price for a delay of 11                     Days or more. (Page 12)

For the removal of doubt  when determining the liquidated                     damages due  the applicable sub-section 5.3.1  5.3.2 OR                     5.3.3 will apply. (Page 12)

In any event  the total liquidated damages                     as per this Section shall not exceed 5% of the Product                     Price. (Page 12)

In the event that following the delay  Contractor is in                     compliance with the Due Dates for two immediately                     consecutive Quarters and there is no delay whatsoever                      Contractor will be reimbursed by NICE for liquidated damages                     already paid for delay in the previous Quarter (before the                     said 2 Quarters)  if paid  without derogating from the                     previous delay being regarded as a breach hereunder. (Page 12)",
Liquidated Damages,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT.PDF,"Customer may terminate this Agreement during the Term upon at least one (1) years' written notice to M&I  provided that Customer pays M&I an early termination fee (""Termination for Convenience Fee"") in an amount equal to REDACTED of the Estimated Remaining Value. (Page 12)

If M&I terminates this Agreement following an Event of Default on the part of Customer  or if Customer terminates this Agreement in accordance with Section 11.1 above without complying with the notification requirements set forth in Section 11.1  then Customer shall pay M&I a termination fee (""Termination for Cause Fee"") in an amount equal to REDACTED of the Estimated Remaining Value  payable as set forth in Section 11.1 above. (Page 12)

Customer acknowledges that the Termination for Convenience Fee and the Termination for Cause Fee are each a reasonable approximation of such damages and shall be deemed to be liquidated damages and not a penalty. (Page 13)",
Liquidated Damages,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT.PDF,"If the Commencement Date does not occur on or before such date (the ‚ÄúScheduled Conversion Date‚Äù) solely as a result of Metavante‚Äôs failure to perform any of its obligations under this Agreement or the Conversion Plan (including the satisfactory completion of the identified Enhancements) and not as a result of any failure by Customer or any Third Party  Customer shall recover liquidated damages equal to the following: 

  1.   Metavante shall pay Customer $10 000.00 for each month or portion thereof that Metavante fails to have the Commencement Date occur on the Scheduled Conversion Date provided that such amount shall be prorated for any partial month. Metavante will establish a new Scheduled Conversion Date if the above date is missed  subject to Customer‚Äôs approval  which shall not be unreasonably withheld. (Page 3)

The parties acknowledge that the foregoing payments constitute reasonable and commercial liquidated damages. (Page 3)

If Customer breaches the foregoing covenant  the same shall constitute a partial termination of this Agreement  and Customer shall pay Metavante the Termination Fee for the affected Service  as liquidated damages and not as a penalty. (Page 7)

Customer may elect to terminate this Agreement for any reason upon six months written notice to Metavante  provided Customer shall pay Metavante the ‚ÄúTermination Fee‚Äù defined and computed in accordance with the table below. (Page 7)

The Termination Fee shall be an amount equal to a percentage of the Estimated Remaining Value as set forth below. (Page 7)

The ‚ÄúEstimated Remaining Value‚Äù means the mathematical product of (a) the average monthly fee paid by Customer with respect to the Initial Services during the twelve (12) months immediately preceding the Effective Date of Termination  multiplied by (b) the number of unexpired whole months remaining between the Effective Date of Termination and the expiration of the Initial Term. (Page 7)

For example  if the Customer chose to terminate for convenience on an agreement with a Commencement Date of January 01  2007 and provided written notice on July 15  2009 for a termination date of January 15  2010  the Estimated Remaining Value would be the average monthly fee during 2009 multiplied by 47 and the Termination Fee would be the Estimated Remaining Value. (Page 9)

Customer acknowledges that the Termination Fee is a reasonable approximation of such damages and shall be deemed to be liquidated damages and not a penalty. (Page 9)",
Liquidated Damages,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,"For any calendar month  if MSL fails to achieve a responsiveness  as             defined in Appendix 3  of at least [*]% for any machine type  in a             Work Center  a penalty of [*]% will be applied to that Work Center's             monthly total material cost of that machine type multiplied by             ([*]% minus actual responsiveness %). (Page 35)

In the case where any specific Product  shipped to IBM from MSL within any       [*] month experiences a defect rate of [*]% or greater  resulting from a       common cause due to MSL's non-conformance to specifications  drawings        other descriptions furnished or adopted by IBM  or due to workmanship  MSL       will accept the cost of a Product Recall. (Page 50)",
Liquidated Damages,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.PDF,"In case of failing to fulfill the obligations of the SENDER as a result of any actions or illegal omissions or deviations from the Contract  the  SENDER agrees to pay ECOPETROL as a penalty  an amount equivalent to ten percent (10%) of the final value of the Contract. (Page 11)

The Transporter shall only accept extemporary nominations as long as the Pipeline  has available Capacity. If the nomination is accepted  the Third Party or Sender shall Pay to the Transporter as a penalty  two (2%) of the  applicable rate to the volumes in barrels delivered in the Pipeline in the respective month. (Page 38)",
Liquidated Damages,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT.PDF,"In the event a Party has  in any twelve (12) month period  more than         three (3) Monthly Performance Failures  then the defaulting Party shall         pay a penalty to the Party not in default  which the Parties acknowledge         is a pre-estimation of damages suffered by the non-defaulting Party due         to the current month's Monthly Performance Failure (""Default Month""). (Page 7)

For each Default Month  the Party in default shall pay a penalty equal         to five (5) times the Party not in default's corporate average yield         during the Default Month for each shipment below the performance


        commitment (Pages 7-8)",
Liquidated Damages,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT.PDF,"If Shipper fails to notify MPL within one hundred and eighty (180) days of the Project‚Äôs in-service date or if MPL is unsuccessful in obtaining additional volume commitments as provided for in Section 3.8 to <omitted> fully replace Shipper‚Äôs original volume commitment as submitted in its Capacity Request Form in Exhibit C  Shipper will reimburse MPL for Shipper‚Äôs pro rata portion of actual and committed Construction Costs  plus  an administrative fee of ten (10) percent of said costs (such reimbursement is hereinafter referred to as the ‚ÄúConstruction Cost Reimbursement‚Äù). (Pages 12-13)

The Parties agree that the Construction Cost Reimbursement shall be deemed liquidated damages and that such amount shall not be deemed a penalty  but rather represents a reasonable amount of liquidated damages in light of the anticipated or actual harm caused by Shipper‚Äôs termination of this Agreement as stated  the difficulties of proof of loss  and the inconvenience or non- feasibility of otherwise obtaining an adequate remedy  and that the payment of such amount shall be MPL‚Äôs sole and exclusive remedy for such termination by Shipper. (Page 13)",
Liquidated Damages,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business.PDF,"If Party A discovers in its spot checks conducted from time to time that any game  software  business  works  content or service provided by Party B is not in compliance with laws  regulations  industry rules  Party A‚Äôs management measures or contractual agreement  Party B shall pay Party A additional amount of performance bond at RMB5 000 per violation  or RMB10 000 per business  to be payable to by Party B within 10 working days after the results of copyright spot checks are posted. (Page 11)

For the second time of the aforementioned violation  the amount of performance bond shall be additionally paid at RMB3 000 per time on the basis of the amount previous paid (Page 12)

For the third time of the aforementioned violation  Party A will withhold the full amount of the performance bond already paid by Party B  and terminate the full-range business cooperation for one year. (Page 12)

If Party A discovers that Party B has violated the Integrity Agreement attached hereto by bribing Party A‚Äôs working personnel  Party A may elect to impose a penalty of RMB10 000 to 100 000  suspend cooperation for 1-3 years or terminate the cooperation depending on the seriousness of the violation and the consequences thus brought about  and any loss thus incurred to Party A shall be borne by Party B (Page 19)",
